type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_MEDIUM_CONF,MNOISE_CSR_IDLE_VALUE,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"When available, but `NOISE_TEST = 0`, `mnoise` can return a nonzero constant (e.g. `0x00000001`) but"
LLM_NEW_MEDIUM_CONF,MNOISE_CSR_IMPLEMENTED,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"When not implemented (e.g., in virtual machines), `mnoise` can permanently read zero (`0x00000000`) "
LLM_NEW_HIGH_CONF,MSECCFG_MML_IMPLEMENTED,,0.0,NORM_CSR_RW,,smepmp.adoc,"this extension introduces the `RLB`, `MMWP`, and `MML` fields in the `mseccfg` CSR and their associa"
LLM_NEW_HIGH_CONF,MSECCFG_MMWP_IMPLEMENTED,,0.0,NORM_CSR_RW,,smepmp.adoc,"this extension introduces the `RLB`, `MMWP`, and `MML` fields in the `mseccfg` CSR and their associa"
LLM_NEW_HIGH_CONF,MSECCFG_PMM_IMPLEMENTED,,0.0,NORM_CSR_RW,,machine.adoc,"If Smmpm is not implemented, `PMM` is read-only zero. The `PMM` field is read-only zero for RV32"
LLM_NEW_HIGH_CONF,MSECCFG_RLB_IMPLEMENTED,,0.0,NORM_CSR_RW,,smepmp.adoc,"this extension introduces the `RLB`, `MMWP`, and `MML` fields in the `mseccfg` CSR and their associa"
LLM_NEW_HIGH_CONF,MSECCFG_SEED_FIELDS_IMPLEMENTED,,0.0,NORM_CSR_RW,,scalar-crypto.adoc,"Implementations may implement `mseccfg` such that `[s,u]seed` is a read-only constant value `0`."
LLM_NEW_HIGH_CONF,MSECCFG_SSEED_IMPLEMENTED,,0.0,NORM_CSR_RW,,machine.adoc,"If Zkr or S-mode is not implemented, `SSEED` is read-only zero"
LLM_NEW_HIGH_CONF,MSECCFG_USEED_IMPLEMENTED,,0.0,NORM_CSR_RW,,machine.adoc,"If Zkr or U-mode is not implemented, `USEED` is read-only zero"
LLM_NEW_MEDIUM_CONF,MSISELECT_ALIASING,,0.0,NORM_DIRECT,,indirect-csr.adoc,Machine-level and Supervisor-level CSRs with the same select value may be defined by an extension as
LLM_NEW_HIGH_CONF,MSTATUS_VS_EXISTS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Analogous to the way in which the floating-point unit is handled, the `mstatus.VS` field may exist e"
LLM_NEW_HIGH_CONF,MTVAL2_TRAPVAL_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,The `mtval2` register can optionally also be used to return the faulting guest physical address that
LLM_NEW_HIGH_CONF,MTVAL_IMPLEMENTED,,0.0,NORM_CSR_RW,,hypervisor.adoc,CSR `mtval` must not be read-only zero
LLM_NEW_HIGH_CONF,MVIEN_LCOFI_IMPLEMENTED,,0.0,NORM_CSR_RW,,smcdeleg.adoc,the local-counter-overflow interrupt (LCOFI) bit (bit 13) in each of CSRs `mvip` and `mvien` is impl
LLM_NEW_HIGH_CONF,MVIP_LCOFI_IMPLEMENTED,,0.0,NORM_CSR_RW,,smcdeleg.adoc,the local-counter-overflow interrupt (LCOFI) bit (bit 13) in each of CSRs `mvip` and `mvien` is impl
LLM_NEW_MEDIUM_CONF,NTL_TRAP_BEHAVIOR,,0.0,NORM_DIRECT,,zihintntl.adoc,"In the event that a trap is taken on the target instruction, implementations are discouraged from ap"
LLM_NEW_HIGH_CONF,NUM_PRIVILEGE_MODES,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations might provide anywhere from 1 to 3 privilege modes
LLM_NEW_HIGH_CONF,OTHER_VECCRYPTO_DEPEND_ZVE32X,,0.0,NORM_DIRECT,,vector-crypto.adoc,All of the other Vector Crypto Extensions depend on `Zve32x`.
LLM_NEW_HIGH_CONF,PAUSE_DURATION,,0.0,NORM_DIRECT,,zihintpause.adoc,The duration of its effect must be bounded and may be zero.
LLM_NEW_MEDIUM_CONF,PMLEN_PER_MODE_SUPPORT,,0.0,NORM_DIRECT,,zpm.adoc,the supported values of PMLEN may depend on the effective privilege mode.
LLM_NEW_HIGH_CONF,PMPADDR_WARL_MASK,,0.0,NORM_CSR_WARL,,machine.adoc,"Not all physical address bits may be implemented, and so the `pmpaddr` registers are WARL."
LLM_NEW_HIGH_CONF,PMP_CSR_FIELDS_WARL,,0.0,NORM_CSR_RW,,machine.adoc,All PMP CSR fields are WARL and may be read-only zero.
LLM_NEW_HIGH_CONF,PMP_GRAIN_G,,0.0,NORM_DIRECT,,machine.adoc,"Although the PMP mechanism supports regions as small as four bytes, platforms may specify coarser PM"
LLM_NEW_MEDIUM_CONF,PMP_HARDWIRED_REGIONS,,0.0,NORM_DIRECT,,machine.adoc,"Certain regions' privileges can be hardwired—for example, some regions might only ever be visible in"
LLM_NEW_HIGH_CONF,PMP_MMODE_LOCKING,,0.0,NORM_DIRECT,,machine.adoc,"Optionally, PMP checks may additionally apply to M-mode accesses, in which case the PMP registers th"
LLM_NEW_HIGH_CONF,PMP_RWX_WARL_VALUES,,0.0,NORM_CSR_WARL,,machine.adoc,"The R, W, and X fields form a collective WARL field for which the combinations with R=0 and W=1 are "
LLM_NEW_HIGH_CONF,PM_ENABLE_WARL_BEHAVIOR,,0.0,NORM_CSR_WARL,,zpm.adoc,Trying to enable pointer masking in an unsupported scenario represents an illegal write to the corre
LLM_NEW_HIGH_CONF,PM_TAG_CHECK_IMPLEMENTATION,,0.0,NORM_DIRECT,,zpm.adoc,The tag checks themselves can be implemented in software or hardware.
LLM_NEW_HIGH_CONF,PUSHPOP_BUS_FAULT_HANDLING,,0.0,NORM_DIRECT,,zc.adoc,It is platform defined whether the core implementation waits for the bus responses before continuing
LLM_NEW_HIGH_CONF,RASEMU_SUPPORT,,0.0,NORM_CSR_RW,,smctr.adoc,"When the optional `__x__ctrctl`.RASEMU bit is implemented and set to 1, transfer recording behavior "
LLM_NEW_HIGH_CONF,RESERVED_VILL_SET,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations may set `vill` in either case.
LLM_NEW_HIGH_CONF,RNMI_CAUSE_CODES_SUPPORTED,,0.0,NORM_DIRECT,,rnmi.adoc,"If the reason is an interrupt and RNMI causes are not supported, bit MXLEN-1 is set to 1, and zero i"
LLM_NEW_HIGH_CONF,RNMI_TRAP_HANDLER_ADDRESS,,0.0,NON_ISA,,rnmi.adoc,The RNMI interrupt trap handler address is implementation-defined.
LLM_NEW_HIGH_CONF,RV32C_SLLI_SHAMT5_RESTRICTION,,0.0,NORM_DIRECT,,c-st-ext.adoc,"For RV32C, _shamt[5]_ must be zero; the code points with _shamt[5]_=1 are designated for custom exte"
LLM_NEW_HIGH_CONF,RV32C_SRLI_SHAMT5_RESTRICTION,,0.0,NORM_DIRECT,,c-st-ext.adoc,"For RV32C, _shamt[5]_ must be zero; the code points with _shamt[5]_=1 are designated for custom exte"
LLM_NEW_HIGH_CONF,RV64_W_INSTRUCTION_BEHAVIOR,,0.0,NORM_DIRECT,,rv64.adoc,"These ""*W"" instructions ignore the upper 32 bits of their inputs and always produce 32-bit signed va"
LLM_NEW_MEDIUM_CONF,RVC_HINT_SUPPORT,,0.0,NORM_DIRECT,,c-st-ext.adoc,A portion of the RVC encoding space is reserved for microarchitectural HINTs.
LLM_NEW_HIGH_CONF,RVC_OFFSET_ALIGNMENT,,0.0,NORM_DIRECT,,c-st-ext.adoc,"As with base RVI instructions, the offsets of all RVC control transfer instructions are in multiples"
LLM_NEW_HIGH_CONF,SCAUSE_EXCEPTION_CODE_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,"The Exception Code is a *WLRL* field. It is required to hold the values 0–31 (i.e., bits 4–0 must be"
LLM_NEW_HIGH_CONF,SCOUNTEREN_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"`scounteren` must be implemented. However, any of the bits may be read-only zero, indicating reads t"
LLM_NEW_HIGH_CONF,SCTRDEPTH_SUPPORTED_VALUES,,0.0,NORM_CSR_WARL,,smctr.adoc,It is implementation-specific which DEPTH value(s) are supported.
LLM_NEW_HIGH_CONF,SEED_CSR_ACCESS_CONTROL,,0.0,NORM_DIRECT,,scalar-crypto.adoc,Attempts to access the `seed` CSR using a read-only CSR-access instruction (`CSRRS`/`CSRRC` with _rs
LLM_NEW_HIGH_CONF,SEED_CSR_ADDRESS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,The entropy source extension defines the `seed` CSR at address `0x015`.
LLM_NEW_HIGH_CONF,SEED_CSR_MODE_ACCESS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"The `seed` CSR is also access controlled by execution mode, and attempted read or write access will "
LLM_NEW_MEDIUM_CONF,SEED_CSR_RESERVED_BITS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,An implementation may safely set reserved and custom bits to zeros.
LLM_NEW_HIGH_CONF,SENVCFG_CBCFE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicbom extension is not implemented, `CBCFE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_CBIE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicbom extension is not implemented, `CBIE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_CBZE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicboz extension is not implemented, `CBZE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_FIOM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"If `satp`.MODE is read-only zero (always Bare), the implementation may make FIOM read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_PMM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"If Ssnpm is not implemented, `PMM` is read-only zero. The `PMM` field is read-only zero for RV32."
LLM_NEW_HIGH_CONF,SEPC_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,`sepc` is a *WARL* register that must be able to hold all valid virtual addresses. It need not be ca
LLM_NEW_HIGH_CONF,SIE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,A bit in `sie` must be writable if the corresponding interrupt can ever become pending. Bits of `sie
LLM_NEW_HIGH_CONF,SIGNED_INTEGER_REPRESENTATION,,0.0,NORM_DIRECT,,intro.adoc,The base integer instruction sets use a two's-complement representation for signed integer values.
LLM_NEW_HIGH_CONF,SIP_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,Each individual bit in register `sip` may be writable or may be read-only.
LLM_NEW_HIGH_CONF,SIP_SIE_UNIMPL,,0.0,NORM_CSR_RW,,supervisor.adoc,"Each standard interrupt type (SEI, STI, SSI, or LCOFI) may not be implemented, in which case the cor"
LLM_NEW_HIGH_CONF,SISELECT_MIN_RANGE,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The siselect register will support the value range 0..0xFFF at a minimum.
LLM_NEW_MEDIUM_CONF,SLLIW_SRLIW_SRAIW_IMM5_HANDLING,,0.0,NORM_DIRECT,,rv64.adoc,"SLLIW, SRLIW, and SRAIW encodings with _imm[5] {ne} 0_ are reserved."
LLM_NEW_HIGH_CONF,SMCDELEG_SSCCFG_SUPPORT,,0.0,NORM_DIRECT,,smcdeleg.adoc,"When the Smcdeleg/Ssccfg extensions are enabled (`menvcfg`.CDE=1), it further allows M-mode to deleg"
LLM_NEW_HIGH_CONF,SMCNTRPMF_SUPPORT,,0.0,NORM_DIRECT,,smcdeleg.adoc,"If any extension upon which the underlying state depends is not implemented, an attempt from M or S "
LLM_NEW_MEDIUM_CONF,SMDBLTRP_DEBUG_MODE_ON_CRITICAL_ERROR,,0.0,NORM_DIRECT,,smdbltrp.adoc,The extension introduces a mechanism to enter Debug Mode instead of asserting a critical-error signa
LLM_NEW_HIGH_CONF,SMEPMP_EXTENSION_IMPLEMENTED,,0.0,NORM_DIRECT,,smepmp.adoc,Since all fields defined in ``mseccfg`` as part of this extension are locked when set (``MMWP``/``MM
LLM_NEW_HIGH_CONF,SRMCFG_MCID_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,Both `RCID` and `MCID` are WARL fields.
LLM_NEW_HIGH_CONF,SRMCFG_RCID_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,Both `RCID` and `MCID` are WARL fields.
LLM_NEW_HIGH_CONF,SSCOFPMF_SUPPORT,,0.0,NORM_DIRECT,,smcdeleg.adoc,"If any extension upon which the underlying state depends is not implemented, an attempt from M or S "
LLM_NEW_HIGH_CONF,SSDBLTRP_EXTENSION,,0.0,NORM_DIRECT,,ssdbltrp.adoc,The Ssdbltrp extension adds the `menvcfg`.DTE (See <<sec:menvcfg>>) and the `sstatus`.SDT fields (Se
LLM_NEW_HIGH_CONF,SSP_ALIGNMENT_BITS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,"The bits 1:0 of `ssp` are read-only zero. If the UXLEN or SXLEN may never be 32, then the bit 2 is a"
LLM_NEW_HIGH_CONF,SSP_CSR_ACCESS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,The `ssp` CSR is an unprivileged read-write (URW) CSR that reads and writes `XLEN` low order bits of
LLM_NEW_HIGH_CONF,SSP_CSR_ADDRESS,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The CSR address is 0x011.
LLM_NEW_HIGH_CONF,SSP_CSR_WIDTH,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,There is no high CSR defined as the `ssp` is always as wide as the `XLEN` of the current privilege m
LLM_NEW_HIGH_CONF,SSTATUS_SDT_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,The S-mode-disable-trap (`SDT`) bit is a WARL field introduced by the Ssdbltrp extension to address 
LLM_NEW_HIGH_CONF,SSTATUS_SUM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,SUM is read-only 0 if `satp`.MODE is read-only 0.
LLM_NEW_HIGH_CONF,SSTATUS_UBE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,The UBE bit is a *WARL* field that controls the endianness of explicit memory accesses made from U-m
LLM_NEW_HIGH_CONF,SSTATUS_UXL_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When SXLEN=64, it is a *WARL* field that encodes the current value of UXLEN. In particular, an imple"
LLM_NEW_HIGH_CONF,STCE_BIT_IMPLEMENTED,,0.0,NORM_DIRECT,,sstc.adoc,This extension adds the `STCE` bit to the `menvcfg` (<<sec:menvcfg>>) and `henvcfg` (<<sec:henvcfg>>
LLM_NEW_HIGH_CONF,STIMECMP_IMPLEMENTED,,0.0,NORM_DIRECT,,sstc.adoc,This extension adds the S-level `stimecmp` CSR (<<stimecmp>>)
LLM_NEW_HIGH_CONF,STVAL_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,`stval` is a *WARL* register that must be able to hold all valid virtual addresses and the value 0. 
LLM_NEW_HIGH_CONF,SVADU_IMPLEMENTED,,0.0,NORM_DIRECT,,supervisor.adoc,"If the Svadu extension is implemented, the `menvcfg`.ADUE field is writable."
LLM_NEW_HIGH_CONF,SVNAPOT_IMPLEMENTED,,0.0,NORM_DIRECT,,supervisor.adoc,"If Svnapot is not implemented, bit 63 remains reserved and must be zeroed by software for forward co"
LLM_NEW_HIGH_CONF,SVPBMT_IMPLEMENTED,,0.0,NORM_DIRECT,,supervisor.adoc,"If Svpbmt is not implemented, bits 62-61 remain reserved and must be zeroed by software for forward "
LLM_NEW_MEDIUM_CONF,SVPBMT_IMPL_MAY_OVERRIDE_PMAS,,0.0,NORM_DIRECT,,supervisor.adoc,Implementations may override additional PMAs not explicitly listed in <<pbmt>>.
LLM_NEW_HIGH_CONF,TRANSFER_TYPE_FILTER_SUPPORT,,0.0,NORM_CSR_RW,,smctr.adoc,All transfer type filter bits are optional.
LLM_NEW_HIGH_CONF,UNIFORM_CACHE_BLOCK_SIZE,,0.0,NORM_DIRECT,,cmo.adoc,"In the initial set of CMO extensions, the size of a cache block shall be uniform throughout the syst"
LLM_NEW_HIGH_CONF,VECCRYPTO_EEW_EQUALS_SEW,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For all of the vector crypto instructions in this specification, `EEW`=`SEW`."
LLM_NEW_HIGH_CONF,VECCRYPTO_INDEPENDENT_ZKT,,0.0,NORM_DIRECT,,vector-crypto.adoc,It is important to note that the Vector Crypto instructions are independent of the implementation of
LLM_NEW_HIGH_CONF,VECCRYPTO_LMUL_VLEN_EGW_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For element-group instructions, `LMUL`*`VLEN` must always be at least as large as `EGW`, otherwise a"
LLM_NEW_HIGH_CONF,VECCRYPTO_SEW_SPECIFIC_RESERVED,,0.0,NORM_DIRECT,,vector-crypto.adoc,Some Vector Crypto instructions are only defined for a specific `SEW`. In such a case all other `SEW
LLM_NEW_HIGH_CONF,VECCRYPTO_VL_VSTART_EGS_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"Since `vl` and `vstart` refer to elements, Vector Crypto instructions that use elements groups (See "
LLM_NEW_HIGH_CONF,VECCRYPTO_VL_VSTART_VIOLATION_RESERVED,,0.0,NORM_DIRECT,,vector-crypto.adoc,Instructions that violate the `vl` or `vstart` requirements are _reserved_.
LLM_NEW_HIGH_CONF,VECCRYPTO_VS_INSTRUCTIONS_KEY_APPLICATION,,0.0,NORM_DIRECT,,vector-crypto.adoc,"These instructions enable a single key, specified as a scalar element group in `vs2`, to be applied "
LLM_NEW_HIGH_CONF,VECCRYPTO_VS_INSTRUCTIONS_VD_VECTOR_RESULT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"they return _vector_ results to `vd`, which is also a source vector operand."
LLM_NEW_HIGH_CONF,VECCRYPTO_VS_INSTRUCTIONS_VD_VS2_OVERLAP,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For implementations with `VLEN` ≥ 128, `vs2` refers to a single register. Thus, the `vd` register gr"
LLM_NEW_HIGH_CONF,VECCRYPTO_VS_INSTRUCTIONS_VS2_128BIT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"In the case of the `.vs` instructions defined in this specification, `vs2` holds a 128-bit scalar el"
LLM_NEW_HIGH_CONF,VECTOR_FF_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Similarly, fault-only-first load instructions may update active destination elements past the elemen"
LLM_NEW_HIGH_CONF,VECTOR_FF_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"In both cases, it is implementation-defined whether a subset of the segment is loaded."
LLM_NEW_HIGH_CONF,VECTOR_LS_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,If an element accessed by a vector memory instruction is not naturally aligned to the size of the el
LLM_NEW_HIGH_CONF,VECTOR_LS_OVERWRITE_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,Load instructions may overwrite active destination vector register group elements past the element i
LLM_NEW_HIGH_CONF,VECTOR_LS_SEG_FF_OVERLOAD,,0.0,NORM_DIRECT,,v-st-ext.adoc,These instructions may overwrite destination vector register group elements past the point at which 
LLM_NEW_HIGH_CONF,VECTOR_LS_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"If a trap occurs during access to a segment, it is implementation-defined whether a subset of the fa"
LLM_NEW_MEDIUM_CONF,VECTOR_LS_VSTART,,0.0,NORM_DIRECT,,v-st-ext.adoc,All vector loads and stores may generate and accept a non-zero `vstart` value.
LLM_NEW_HIGH_CONF,VECTOR_LS_WHOLEREG_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations are allowed to raise a misaligned address exception on whole register loads and stor
LLM_NEW_HIGH_CONF,VFNCVTBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_HIGH_CONF,VFWCVTBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_HIGH_CONF,VFWMACCBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_MEDIUM_CONF,VILL_IMPLICIT_ENCODING,,0.0,NORM_DIRECT,,v-st-ext.adoc,A small implementation supporting ELEN=32 requires only seven bits of state in `vtype`: two bits for
LLM_NEW_HIGH_CONF,VM_MODES_SUPPORTED,,0.0,NORM_DIRECT,,hypervisor.adoc,"standard page-based address translation must be supported, either Sv32 for RV32, or a minimum of Sv3"
LLM_NEW_HIGH_CONF,VREG_OFFGROUP_LMUL2_RSV,,0.0,NORM_DIRECT,,v-st-ext.adoc,Instructions specifying an LMUL=2 vector register group with an odd-numbered vector register are res
LLM_NEW_HIGH_CONF,VREG_OFFGROUP_LMUL4_RSV,,0.0,NORM_DIRECT,,v-st-ext.adoc,instructions specifying an LMUL=4 vector register group using vector register numbers that are not m
LLM_NEW_HIGH_CONF,VREG_OFFGROUP_LMUL8_RSV,,0.0,NORM_DIRECT,,v-st-ext.adoc,instructions specifying an LMUL=8 vector register group using register numbers that are not multiple
LLM_NEW_HIGH_CONF,VSATP_MODE_UNSUPPORTED_V0,,0.0,NORM_DIRECT,,hypervisor.adoc,"When V=0, a write to `vsatp` with an unsupported MODE value is either ignored as it is for `satp`, o"
LLM_NEW_HIGH_CONF,VSATP_MODE_UNSUPPORTED_V1,,0.0,NORM_DIRECT,,hypervisor.adoc,"However, when V=1, a write to `satp` with an unsupported MODE value _is_ ignored and no write to `vs"
LLM_NEW_HIGH_CONF,VSHA2MS_ZVKNHA_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`zvknha`: `SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSHA2MS_ZVKNHB_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`zvknhb`: `SEW` is any value other than 32 or 64
LLM_NEW_HIGH_CONF,VSISELECT_MIN_RANGE,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The vsiselect register will support the value range 0..0xFFF at a minimum.
LLM_NEW_HIGH_CONF,VSM3C_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM3ME_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4K_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4R_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSSTATUS_UBE_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,An implementation may make field UBE be a read-only copy of `hstatus`.VSBE
LLM_NEW_HIGH_CONF,VSSTATUS_VS_EXISTS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"For implementations with a writable `misa.V` field, the `vsstatus.VS` field may exist even if `misa."
LLM_NEW_HIGH_CONF,VSTIMECMP_IMPLEMENTED,,0.0,NORM_DIRECT,,sstc.adoc,and the VS-level `vstimecmp` CSR (<<vstimecmp>>).
LLM_NEW_HIGH_CONF,VSXL_RO_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,an implementation may make VSXL be a read-only field whose value always ensures that VSXLEN=HSXLEN
LLM_NEW_MEDIUM_CONF,VS_STAGE_SPECULATIVE_A_BIT,,0.0,NORM_DIRECT,,hypervisor.adoc,"when `vsatp` is active, VS-stage page-table entries' A bits must not be set as a result of speculati"
LLM_NEW_HIGH_CONF,VTW_VIRTINSTR_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,An implementation may have WFI always raise a virtual-instruction exception in VS-mode when VTW=1 (a
LLM_NEW_HIGH_CONF,V_DEPENDENT_F_D,,0.0,DOC_RULE,,v-st-ext.adoc,The V extension depends upon the F and D extensions
LLM_NEW_HIGH_CONF,V_DEPENDENT_ZVL128B_ZVE64D,,0.0,DOC_RULE,,v-st-ext.adoc,The V vector extension depends upon the Zvl128b and Zve64d extensions.
LLM_NEW_HIGH_CONF,V_INSTR_LS_EEW64_NSUPPORTED_XLEN32,,0.0,NORM_DIRECT,,v-st-ext.adoc,The V extension does not support EEW=64 for index values when XLEN=32.
LLM_NEW_HIGH_CONF,V_PRECISE_TRAPS,,0.0,NORM_DIRECT,,v-st-ext.adoc,The V vector extension has precise traps.
LLM_NEW_HIGH_CONF,WPRI_FIELDS_IMPLEMENTATION,,0.0,NORM_CSR_RW,,priv-csrs.adoc,"For forward compatibility, implementations that do not furnish these fields must make them read-only"
LLM_NEW_MEDIUM_CONF,WRS_EARLY_TERMINATION_POLICY,,0.0,NORM_DIRECT,,zawrs.adoc,"While stalled, an implementation is permitted to occasionally terminate the stall and complete execu"
LLM_NEW_HIGH_CONF,WRS_NTO_TW_TIMEOUT_DURATION,,0.0,NORM_DIRECT,,zawrs.adoc,When the `TW` (Timeout Wait) bit in `mstatus` is set and `WRS.NTO` is executed in any privilege mode
LLM_NEW_HIGH_CONF,WRS_NTO_VTW_TIMEOUT_DURATION,,0.0,NORM_DIRECT,,zawrs.adoc,"When executing in VS or VU mode, if the `VTW` bit is set in `hstatus`, the `TW` bit in `mstatus` is "
LLM_NEW_HIGH_CONF,WRS_STO_TIMEOUT_DURATION,,0.0,NORM_DIRECT,,zawrs.adoc,`WRS.STO` (WRS-with-short-timeout) is provided that works like `WRS.NTO` but bounds the stall durati
LLM_NEW_HIGH_CONF,XENVCFG_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,cmo.adoc,"Each `x{csrname}` register is WARL; however, software should determine the legal values from the exe"
LLM_NEW_MEDIUM_CONF,ZALASR_MISALIGNED_ATOMICITY_GRANULE,,0.0,NORM_DIRECT,,zalasr.adoc,"The misaligned atomicity granule PMA, defined in Volume II of this manual, optionally relaxes this a"
LLM_NEW_HIGH_CONF,ZALASR_MISALIGNED_EXCEPTION_TYPE,,0.0,NORM_DIRECT,,zalasr.adoc,"If the address is not naturally aligned, an address-misaligned exception or an access-fault exceptio"
LLM_NEW_HIGH_CONF,ZICFILP_ENABLED,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When Zicfilp is enabled, `LPAD` is the only instruction allowed to execute when the `ELP` state is `"
LLM_NEW_HIGH_CONF,ZICFILP_LABEL_MISMATCH_EXCEPTION,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `ELP` is `LP_EXPECTED` and the `LPL` is not zero and the `LPL` does not match the expected landi
LLM_NEW_HIGH_CONF,ZICFILP_LABEL_SUPPORT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"To support labeled landing pads, the indirect call/jump sites establish an expected landing pad labe"
LLM_NEW_HIGH_CONF,ZICFILP_LPAD_ALIGNMENT_REQUIREMENT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `pc` is not 4-byte aligned and `ELP` is `LP_EXPECTED`.
LLM_NEW_HIGH_CONF,ZICFILP_LPAD_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `LPAD` instruction (See <<LP_INST>>) is encoded using the `AUIPC` major opcode with _rd_=`x0`.
LLM_NEW_HIGH_CONF,ZICFILP_LPL_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `LPAD` instruction is encoded with a 20-bit immediate value called the landing-pad-label (`LPL`)
LLM_NEW_HIGH_CONF,ZICFISS_C_SSPOPCHK_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`C.SSPOPCHK x5` - encoded using `C.MOP.5`
LLM_NEW_HIGH_CONF,ZICFISS_C_SSPUSH_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`C.SSPUSH x1` - encoded using `C.MOP.1`
