type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,MEMORY_CONSISTENCY_MODEL,,0.0,NORM_DIRECT,,intro.adoc,"Optionally, an implementation may adopt the stronger model of Total Store Ordering, as defined in <<"
LLM_NEW_HIGH_CONF,MEMORY_ENDIANNESS,,0.0,NORM_DIRECT,,intro.adoc,"RISC-V base ISAs have either little-endian or big-endian memory systems, with the privileged archite"
LLM_NEW_HIGH_CONF,MHPMEVENT_INH_BITS_IMPLEMENTED,,0.0,NORM_CSR_RW,,sscofpmf.adoc,"For each ``x``INH bit, if the associated privilege mode is not implemented, the bit is read-only zer"
LLM_NEW_HIGH_CONF,MIP_BITS_WARL,,0.0,NORM_CSR_RW,,machine.adoc,Each individual bit in register `mip` may be writable or may be read-only.
LLM_NEW_HIGH_CONF,MIREG_UNIMPLEMENTED_ACCESS_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `mireg*` from M-mode, while `miselect` holds a value that is not impleme"
LLM_NEW_MEDIUM_CONF,MISALIGNED_LDST_DECOMPOSITION_GRANULARITY,,0.0,NORM_DIRECT,,rvwmo.adoc,A misaligned load or store instruction may be decomposed into a set of component memory operations o
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_EEI_DEPENDENT_BEHAVIOR,,0.0,NON_ISA,,rv32.adoc,"Loads and stores whose effective address is not naturally aligned to the referenced datatype (i.e., "
LLM_NEW_MEDIUM_CONF,MISALIGNED_LDST_FULLY_HW_SUPPORTED,,0.0,NON_ISA,,rv32.adoc,misaligned loads and stores can be handled in hardware
LLM_NEW_MEDIUM_CONF,MISALIGNED_LDST_FULLY_HW_SUPPORTED_OR_VISIBLE_TRAP,,0.0,NON_ISA,,rv32.adoc,loads and stores that are not naturally aligned may either complete execution successfully or raise 
LLM_NEW_MEDIUM_CONF,MISALIGNED_LDST_HW_OR_INVISIBLE_TRAP_FUNC_OF_ADDR,,0.0,NON_ISA,,rv32.adoc,combination of hardware and invisible trap depending on address
LLM_NEW_MEDIUM_CONF,MISALIGNED_LDST_INVISIBLE_TRAP,,0.0,NON_ISA,,rv32.adoc,via an invisible trap into the execution environment implementation
LLM_NEW_HIGH_CONF,MISELECT_ACCESS,,0.0,NORM_CSR_RW,,indirect-csr.adoc,The `miselect` register may be read-only zero if there are no extensions implemented that utilize it
LLM_NEW_HIGH_CONF,MISELECT_WARL,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,`miselect` is a WARL register.
LLM_NEW_HIGH_CONF,MISELECT_WIDTH,,0.0,NORM_DIRECT,,indirect-csr.adoc,The `miselect` register implements at least enough bits to support all implemented `miselect` values
LLM_NEW_HIGH_CONF,MNEPC_WARL_VALUES,,0.0,NORM_CSR_WARL,,rnmi.adoc,`mnepc` is a *WARL* register that must be able to hold all valid virtual addresses.
LLM_NEW_HIGH_CONF,MSECCFG_SEED_ACCESS,,0.0,NORM_CSR_RW,,scalar-crypto.adoc,"Implementations may implement `mseccfg` such that `[s,u]seed` is a read-only constant value `0`."
LLM_NEW_HIGH_CONF,MSTATUS_TSR_WARL,,0.0,NORM_CSR_WARL,,machine.adoc,The TSR (Trap SRET) bit is a *WARL* field that supports intercepting the supervisor exception return
LLM_NEW_HIGH_CONF,MSTATUS_TW_WARL,,0.0,NORM_CSR_WARL,,machine.adoc,The TW (Timeout Wait) bit is a *WARL* field that supports intercepting the WFI instruction
LLM_NEW_HIGH_CONF,MSTATUS_VS_EXISTS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Analogous to the way in which the floating-point unit is handled, the `mstatus.VS` field may exist e"
LLM_NEW_HIGH_CONF,MTVAL2_TRAPVAL_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,"When a guest-page-fault trap is taken into M-mode, `mtval2` is written with either zero or the guest"
LLM_NEW_HIGH_CONF,MVIP_MVIEN_LCOFI_IMPLEMENTED,,0.0,NORM_DIRECT,,smcdeleg.adoc,the local-counter-overflow interrupt (LCOFI) bit (bit 13) in each of CSRs `mvip` and `mvien` is impl
LLM_NEW_HIGH_CONF,NUM_PRIVILEGE_MODES,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations might provide anywhere from 1 to 3 privilege modes
LLM_NEW_HIGH_CONF,OTHER_VECTOR_CRYPTO_EXTENSIONS_DEPENDENCY,,0.0,NORM_DIRECT,,vector-crypto.adoc,All of the other Vector Crypto Extensions depend on `Zve32x`.
LLM_NEW_HIGH_CONF,PAUSE_DURATION,,0.0,NORM_DIRECT,,zihintpause.adoc,The duration of its effect must be bounded and may be zero.
LLM_NEW_MEDIUM_CONF,PMLEN_PER_MODE,,0.0,NORM_DIRECT,,zpm.adoc,the supported values of PMLEN may depend on the effective privilege mode. The current standard only 
LLM_NEW_HIGH_CONF,PMP_CSR_ACCESS,,0.0,NORM_CSR_RW,,machine.adoc,All PMP CSR fields are WARL and may be read-only zero.
LLM_NEW_MEDIUM_CONF,PMP_HARDWIRED_REGIONS,,0.0,NORM_DIRECT,,machine.adoc,"Certain regions' privileges can be hardwired—for example, some regions might only ever be visible in"
LLM_NEW_HIGH_CONF,PMP_MMODE_ENFORCEMENT,,0.0,NORM_DIRECT,,machine.adoc,"Optionally, PMP checks may additionally apply to M-mode accesses, in which case the PMP registers th"
LLM_NEW_HIGH_CONF,PMP_RWX_COMBINATIONS,,0.0,NORM_CSR_WARL,,machine.adoc,"The R, W, and X fields form a collective WARL field for which the combinations with R=0 and W=1 are "
LLM_NEW_HIGH_CONF,PM_ENABLE_WARL_BEHAVIOR,,0.0,NORM_CSR_WARL,,zpm.adoc,Trying to enable pointer masking in an unsupported scenario represents an illegal write to the corre
LLM_NEW_HIGH_CONF,PM_TAG_CHECK_IMPLEMENTATION,,0.0,NORM_DIRECT,,zpm.adoc,The tag checks themselves can be implemented in software or hardware.
LLM_NEW_HIGH_CONF,PUSHPOP_BUS_ERROR_HANDLING,,0.0,SW_RULE,,zc.adoc,It is platform defined whether the core implementation waits for the bus responses before continuing
LLM_NEW_MEDIUM_CONF,RESERVED_ROUNDING_MODE_BEHAVIOR,,0.0,NORM_DIRECT,,f-st-ext.adoc,The behavior of floating-point instructions that depend on rounding mode when executed with a reserv
LLM_NEW_MEDIUM_CONF,RESERVED_VILL_SET,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations may set `vill` in either case.
LLM_NEW_HIGH_CONF,RNMI_CAUSES_SUPPORTED,,0.0,NORM_DIRECT,,rnmi.adoc,"If the reason is an interrupt and RNMI causes are not supported, bit MXLEN-1 is set to 1, and zero i"
LLM_NEW_HIGH_CONF,RNMI_TRAP_HANDLER_ADDRESS,,0.0,NON_ISA,,rnmi.adoc,The RNMI interrupt trap handler address is implementation-defined.
LLM_NEW_HIGH_CONF,RVC_OFFSET_ALIGNMENT,,0.0,NORM_DIRECT,,c-st-ext.adoc,"As with base RVI instructions, the offsets of all RVC control transfer instructions are in multiples"
LLM_NEW_HIGH_CONF,SCAUSE_EXCEPTION_CODE_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,"The Exception Code is a *WLRL* field. It is required to hold the values 0–31 (i.e., bits 4–0 must be"
LLM_NEW_HIGH_CONF,SCOUNTEREN_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,"`scounteren` must be implemented. However, any of the bits may be read-only zero, indicating reads t"
LLM_NEW_HIGH_CONF,SCOUNTINHIBIT_DELEGATED_MASK,,0.0,NORM_DIRECT,,smcdeleg.adoc,"For counters delegated to S-mode, the associated `mcountinhibit` bits can be accessed via `scountinh"
LLM_NEW_HIGH_CONF,SCTRDEPTH_SUPPORTED_VALUES,,0.0,NORM_CSR_WARL,,smctr.adoc,It is implementation-specific which DEPTH value(s) are supported.
LLM_NEW_HIGH_CONF,SEED_CSR_ADDRESS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,The entropy source extension defines the `seed` CSR at address `0x015`.
LLM_NEW_MEDIUM_CONF,SEED_CSR_RESERVED_BITS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,An implementation may safely set reserved and custom bits to zeros.
LLM_NEW_HIGH_CONF,SENVCFG_CBCFE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicbom extension is not implemented, `CBCFE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_CBIE_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,The Zicbom extension adds the `CBIE` (Cache Block Invalidate instruction Enable) WARL field to `senv
LLM_NEW_HIGH_CONF,SENVCFG_CBZE_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicboz extension is not implemented, `CBZE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_FIOM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"If `satp`.MODE is read-only zero (always Bare), the implementation may make FIOM read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_PMM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"If Ssnpm is not implemented, `PMM` is read-only zero. The `PMM` field is read-only zero for RV32."
LLM_NEW_HIGH_CONF,SEPC_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,`sepc` is a *WARL* register that must be able to hold all valid virtual addresses. It need not be ca
LLM_NEW_HIGH_CONF,SEW_SPECIFIC_INSTRUCTIONS_RESERVED,,0.0,NORM_DIRECT,,vector-crypto.adoc,Some Vector Crypto instructions are only defined for a specific `SEW`. In such a case all other `SEW
LLM_NEW_HIGH_CONF,SIE_FIELD_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,A bit in `sie` must be writable if the corresponding interrupt can ever become pending. Bits of `sie
LLM_NEW_HIGH_CONF,SIP_FIELD_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,Each individual bit in register `sip` may be writable or may be read-only.
LLM_NEW_HIGH_CONF,SIP_SIE_INTERRUPT_SUPPORT,,0.0,NORM_CSR_WARL,,supervisor.adoc,"Each standard interrupt type (SEI, STI, SSI, or LCOFI) may not be implemented, in which case the cor"
LLM_NEW_HIGH_CONF,SIREG_UNIMPLEMENTED_ACCESS_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `sireg*` from M-mode or S-mode, while `siselect` holds a value that is n"
LLM_NEW_HIGH_CONF,SISELECT_MIN_RANGE,,0.0,NORM_DIRECT,,indirect-csr.adoc,The `siselect` register will support the value range 0..0xFFF at a minimum.
LLM_NEW_MEDIUM_CONF,SMDBLTRP_DEBUG_MODE_ON_CRITICAL_ERROR,,0.0,NORM_DIRECT,,smdbltrp.adoc,The extension introduces a mechanism to enter Debug Mode instead of asserting a critical-error signa
LLM_NEW_MEDIUM_CONF,SMEPMP_BOOTROM_DISCOVERY_METHOD,,0.0,NORM_DIRECT,,smepmp.adoc,"It is expected that BootROM will set ``mseccfg.MMWP`` and/or ``mseccfg.MML`` during early boot, befo"
LLM_NEW_HIGH_CONF,SSP_ALIGNMENT_BITS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,"The bits 1:0 of `ssp` are read-only zero. If the UXLEN or SXLEN may never be 32, then the bit 2 is a"
LLM_NEW_HIGH_CONF,SSTATUS_SDT_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,The S-mode-disable-trap (`SDT`) bit is a WARL field introduced by the Ssdbltrp extension to address 
LLM_NEW_HIGH_CONF,SSTATUS_SUM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,SUM is read-only 0 if `satp`.MODE is read-only 0.
LLM_NEW_HIGH_CONF,SSTATUS_UXL_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,"When SXLEN=64, it is a *WARL* field that encodes the current value of UXLEN. In particular, an imple"
LLM_NEW_HIGH_CONF,SS_PAGE_ENCODING,,0.0,NORM_DIRECT,,priv-cfi.adoc,"The encoding `R=0`, `W=1`, and `X=0`, is defined to represent an SS page."
LLM_NEW_MEDIUM_CONF,STATEEN_IMPLICIT_UPDATE_EXCEPTION,,0.0,NORM_DIRECT,,smstateen.adoc,"When a `stateen` CSR prevents access to state for a privilege mode, attempting to execute in that pr"
LLM_NEW_MEDIUM_CONF,VECTOR_FF_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Similarly, fault-only-first load instructions may update active destination elements past the elemen"
LLM_NEW_MEDIUM_CONF,VECTOR_FF_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"In both cases, it is implementation-defined whether a subset of the segment is loaded."
LLM_NEW_MEDIUM_CONF,VECTOR_LS_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,If an element accessed by a vector memory instruction is not naturally aligned to the size of the el
LLM_NEW_MEDIUM_CONF,VECTOR_LS_OVERWRITE_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,Load instructions may overwrite active destination vector register group elements past the element i
LLM_NEW_MEDIUM_CONF,VECTOR_LS_SEG_FF_OVERLOAD,,0.0,NORM_DIRECT,,v-st-ext.adoc,These instructions may overwrite destination vector register group elements past the point at which 
LLM_NEW_MEDIUM_CONF,VECTOR_LS_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"If a trap occurs during access to a segment, it is implementation-defined whether a subset of the fa"
LLM_NEW_MEDIUM_CONF,VECTOR_LS_VSTART,,0.0,NORM_DIRECT,,v-st-ext.adoc,All vector loads and stores may generate and accept a non-zero `vstart` value.
LLM_NEW_MEDIUM_CONF,VECTOR_LS_WHOLEREG_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations are allowed to raise a misaligned address exception on whole register loads and stor
LLM_NEW_MEDIUM_CONF,VILL_IMPLICIT_ENCODING,,0.0,NORM_DIRECT,,v-st-ext.adoc,A small implementation supporting ELEN=32 requires only seven bits of state in `vtype`: two bits for
LLM_NEW_MEDIUM_CONF,VIRTUAL_SOURCE_STATES,,0.0,NORM_DIRECT,,scalar-crypto.adoc,A virtual source does not need to implement `WAIT` or `BIST` states.
LLM_NEW_HIGH_CONF,VL_VSTART_EGS_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"Since `vl` and `vstart` refer to elements, Vector Crypto instructions that use elements groups (See "
LLM_NEW_HIGH_CONF,VL_VSTART_VIOLATION_RESERVED,,0.0,NORM_DIRECT,,vector-crypto.adoc,Instructions that violate the `vl` or `vstart` requirements are _reserved_.
LLM_NEW_HIGH_CONF,VS2_VD_OVERLAP_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For implementations with `VLEN` ≥ 128, `vs2` refers to a single register. Thus, the `vd` register gr"
LLM_NEW_HIGH_CONF,VSBE_RO_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,An implementation may make VSBE a read-only field that always specifies the same endianness as HS-mo
LLM_NEW_HIGH_CONF,VSIREG_UNIMPLEMENTED_ACCESS_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `vsireg*` from M-mode or HS-mode, or accessing `sireg*` (really `vsireg*"
LLM_NEW_HIGH_CONF,VSISELECT_MIN_RANGE,,0.0,NORM_DIRECT,,indirect-csr.adoc,The `vsiselect` register will support the value range 0..0xFFF at a minimum.
LLM_NEW_HIGH_CONF,VSM3C_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM3ME_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4K_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4R_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSSTATUS_UBE_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,An implementation may make field UBE be a read-only copy of `hstatus`.VSBE.
LLM_NEW_HIGH_CONF,VSXL_RO_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,"In particular, an implementation may make VSXL be a read-only field whose value always ensures that "
LLM_NEW_HIGH_CONF,VS_INSTRUCTION_KEY_APPLICATION,,0.0,NORM_DIRECT,,vector-crypto.adoc,"These instructions enable a single key, specified as a scalar element group in `vs2`, to be applied "
LLM_NEW_HIGH_CONF,VS_INSTRUCTION_VD_BEHAVIOR,,0.0,NORM_DIRECT,,vector-crypto.adoc,"they return _vector_ results to `vd`, which is also a source vector operand."
LLM_NEW_HIGH_CONF,VS_INSTRUCTION_VS2_SIZE,,0.0,NORM_DIRECT,,vector-crypto.adoc,"In the case of the `.vs` instructions defined in this specification, `vs2` holds a 128-bit scalar el"
LLM_NEW_HIGH_CONF,VTW_VIRTINSTR_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,An implementation may have WFI always raise a virtual-instruction exception in VS-mode when VTW=1 (a
LLM_NEW_MEDIUM_CONF,WRS_EARLY_TERMINATION_POLICY,,0.0,NORM_DIRECT,,zawrs.adoc,"While stalled, an implementation is permitted to occasionally terminate the stall and complete execu"
LLM_NEW_HIGH_CONF,WRS_NTO_TW_TIMEOUT_LIMIT,,0.0,NORM_DIRECT,,zawrs.adoc,When the `TW` (Timeout Wait) bit in `mstatus` is set and `WRS.NTO` is executed in any privilege mode
LLM_NEW_HIGH_CONF,WRS_NTO_VTW_TIMEOUT_LIMIT,,0.0,NORM_DIRECT,,zawrs.adoc,"When executing in VS or VU mode, if the `VTW` bit is set in `hstatus`, the `TW` bit in `mstatus` is "
LLM_NEW_HIGH_CONF,WRS_STO_TIMEOUT_DURATION,,0.0,NORM_DIRECT,,zawrs.adoc,`WRS.STO` (WRS-with-short-timeout) is provided that works like `WRS.NTO` but bounds the stall durati
LLM_NEW_HIGH_CONF,XENVCFG_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,cmo.adoc,"Each `x{csrname}` register is WARL; however, software should determine the legal values from the exe"
LLM_NEW_MEDIUM_CONF,ZALASR_MISALIGNED_EXCEPTION_TYPE,,0.0,NORM_DIRECT,,zalasr.adoc,"If the address is not naturally aligned, an address-misaligned exception or an access-fault exceptio"
LLM_NEW_HIGH_CONF,ZICFILP_PRIVILEGE_MODE_ENABLE,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The Zicfilp extensions may be activated for use individually and independently for each privilege mo
LLM_NEW_HIGH_CONF,ZICFISS_PRIVILEGE_MODE_ENABLE,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The Zicfiss extension may be activated for use individually and independently for each privilege mod
LLM_NEW_HIGH_CONF,ZICFISS_SMODE_XSSE,,0.0,NORM_DIRECT,,priv-cfi.adoc,"When S-mode is not implemented, then `xSSE` is 0 at both M and U privilege modes."
LLM_NEW_MEDIUM_CONF,ZILSD_4BYTE_WORD_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"If the effective address is a multiple of 4, then each word access is required to be performed atomi"
LLM_NEW_HIGH_CONF,ZILSD_8BYTE_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"Even if naturally aligned, the memory access might not be performed atomically."
LLM_NEW_HIGH_CONF,ZVE_TRAP_PRECISION,,0.0,NORM_DIRECT,,v-st-ext.adoc,All Zve* extensions have precise traps.
LLM_NEW_HIGH_CONF,ZVE_XLEN_SUPPORT,,0.0,NORM_DIRECT,,v-st-ext.adoc,Any of these extensions can be added to base ISAs with XLEN=32 or XLEN=64.
LLM_NEW_HIGH_CONF,ZVKNHA_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`zvknha`: `SEW` is any value other than 32
LLM_NEW_HIGH_CONF,ZVKNHB_SEW_SUPPORT,,0.0,NORM_DIRECT,,vector-crypto.adoc,`zvknhb`: `SEW` is any value other than 32 or 64
LLM_NEW_HIGH_CONF,ZVKNHB_ZVBC_ZVKN_ZVKNC_ZVKNG_ZVKSC_DEPENDENCY,,0.0,NORM_DIRECT,,vector-crypto.adoc,"The <<zvknh,Zvknhb>> and <<zvbc>> Vector Crypto Extensions --and accordingly the composite extension"
